method,K,instance,objective,full_objective,objective_ratio,time,success,signed_nullspace_obj,x_std_norm,y_support_dim,case,title,family,intrinsic_K,message
Rand,5,grow7_test_00006,0.0,47788355.0834065,0.0,0.0082028000615537,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00007,0.0,47789429.89114975,0.0,0.0080977999605238,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00008,0.0,47790538.32057515,0.0,0.0087305000051856,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00009,0.0,47788954.95257182,0.0,0.0081667000195011,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00010,0.0,47788971.41571057,0.0,0.0129293999634683,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00011,0.0,47790820.71521506,0.0,0.00801530003082,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00000,0.0,47791245.32398097,0.0,0.0065944999223575,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00001,0.0,47789654.912793584,0.0,0.0085030000191181,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00002,0.0,47789577.22636736,0.0,0.0063722999766469,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00003,0.0,47793439.94186266,0.0,0.0076042999280616,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00004,0.0,47790264.16330245,0.0,0.0062124000396579,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00005,0.0,47788232.22720928,0.0,0.0061236999463289,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00006,0.0,47788355.0834065,0.0,0.0067558001028373,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00007,0.0,47789429.89114975,0.0,0.0060582000296562,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00008,0.0,47790538.32057515,0.0,0.0062687000026926,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00009,0.0,47788954.95257182,0.0,0.0061240999493747,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00010,0.0,47788971.41571057,0.0,0.0066662000026553,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00011,0.0,47790820.71521506,0.0,0.0133760999888181,1.0,,,,grow7,GROW7,netlib,,
PCA,5,grow7_test_00000,0.0,47791245.32398097,0.0,0.0151202999986708,1.0,,,,grow7,GROW7,netlib,,
PCA,5,grow7_test_00001,0.0,47789654.912793584,0.0,0.016462399973534,1.0,,,,grow7,GROW7,netlib,,
PCA,5,grow7_test_00002,0.0,47789577.22636736,0.0,0.011623500031419,1.0,,,,grow7,GROW7,netlib,,
PCA,5,grow7_test_00003,0.0,47793439.94186266,0.0,0.0147058999864384,1.0,,,,grow7,GROW7,netlib,,
PCA,5,grow7_test_00004,0.0,47790264.16330245,0.0,0.0251824000151827,1.0,,,,grow7,GROW7,netlib,,
PCA,5,grow7_test_00005,0.0,47788232.22720928,0.0,0.0125971001107245,1.0,,,,grow7,GROW7,netlib,,
PCA,5,grow7_test_00006,0.0,47788355.0834065,0.0,0.0109683000482618,1.0,,,,grow7,GROW7,netlib,,
PCA,5,grow7_test_00007,0.0,47789429.89114975,0.0,0.0185820999322459,1.0,,,,grow7,GROW7,netlib,,
PCA,5,grow7_test_00008,0.0,47790538.32057515,0.0,0.0122132999822497,1.0,,,,grow7,GROW7,netlib,,
PCA,5,grow7_test_00009,0.0,47788954.95257182,0.0,0.0151099999202415,1.0,,,,grow7,GROW7,netlib,,
PCA,5,grow7_test_00010,0.0,47788971.41571057,0.0,0.0105395000427961,1.0,,,,grow7,GROW7,netlib,,
PCA,5,grow7_test_00011,0.0,47790820.71521506,0.0,0.0088260999182239,1.0,,,,grow7,GROW7,netlib,,
SGA,5,grow7_test_00000,1208466.077857206,47791245.32398097,0.02528634836077,0.0101804999867454,1.0,,,,grow7,GROW7,netlib,,
SGA,5,grow7_test_00001,1208491.979588095,47789654.912793584,0.0252877318698648,0.0109475000062957,1.0,,,,grow7,GROW7,netlib,,
SGA,5,grow7_test_00002,1208477.5621661972,47789577.22636736,0.0252874712919501,0.0113430999917909,1.0,,,,grow7,GROW7,netlib,,
SGA,5,grow7_test_00003,1208490.4579722811,47793439.94186266,0.0252856973560037,0.0114932999713346,1.0,,,,grow7,GROW7,netlib,,
SGA,5,grow7_test_00004,1208486.3167307335,47790264.16330245,0.0252872909972051,0.010272700106725,1.0,,,,grow7,GROW7,netlib,,
SGA,5,grow7_test_00005,1208500.693983283,47788232.22720928,0.0252886670558865,0.0112238000147044,1.0,,,,grow7,GROW7,netlib,,
SGA,5,grow7_test_00006,1208499.5470637237,47788355.0834065,0.0252885780427991,0.0114308999618515,1.0,,,,grow7,GROW7,netlib,,
SGA,5,grow7_test_00007,1208507.3717048292,47789429.89114975,0.025288173021889,0.0109272000845521,1.0,,,,grow7,GROW7,netlib,,
SGA,5,grow7_test_00008,1208481.6271058992,47790538.32057515,0.0252870478043059,0.0102294000098481,1.0,,,,grow7,GROW7,netlib,,
SGA,5,grow7_test_00009,1208512.7954215962,47788954.95257182,0.0252885378351752,0.0103863000404089,1.0,,,,grow7,GROW7,netlib,,
SGA,5,grow7_test_00010,1208497.845970281,47788971.41571057,0.0252882163011566,0.0131535000400617,1.0,,,,grow7,GROW7,netlib,,
SGA,5,grow7_test_00011,1208500.853871134,47790820.71521506,0.0252873006946789,0.0103574000531807,1.0,,,,grow7,GROW7,netlib,,
CostOnly,5,grow7_test_00000,13.793260792584103,47791245.323980615,2.886148017085243e-07,0.0168018999975174,1.0,13.793260792584103,5342804.395610197,134.0,grow7,GROW7,netlib,,
CostOnly,5,grow7_test_00001,13.792865291946162,47789654.91279318,2.886161307738141e-07,0.0149710000259801,1.0,13.792865291946162,5342804.395610197,134.0,grow7,GROW7,netlib,,
CostOnly,5,grow7_test_00002,13.79330423307746,47789577.22636727,2.886257848179328e-07,0.0104948000516742,1.0,13.79330423307746,5342804.395610197,134.0,grow7,GROW7,netlib,,
CostOnly,5,grow7_test_00003,13.793712759607688,47793439.94186278,2.886110055352101e-07,0.0150830999482423,1.0,13.793712759607688,5342804.395610197,134.0,grow7,GROW7,netlib,,
CostOnly,5,grow7_test_00004,13.79274155852389,47790264.163303286,2.8860986228058815e-07,0.0145041000796481,1.0,13.79274155852389,5342804.395610197,134.0,grow7,GROW7,netlib,,
CostOnly,5,grow7_test_00005,13.791846201627552,47788232.22720969,2.8860339792554085e-07,0.0147413000231608,1.0,13.791846201627552,5342804.395610197,134.0,grow7,GROW7,netlib,,
CostOnly,5,grow7_test_00006,13.79151368236868,47788355.08337842,2.8859569780767777e-07,0.0082799999509006,1.0,13.79151368236868,5342804.395610197,134.0,grow7,GROW7,netlib,,
CostOnly,5,grow7_test_00007,13.792193381773544,47789429.89114942,2.886034299465007e-07,0.0110821999842301,1.0,13.792193381773544,5342804.395610197,134.0,grow7,GROW7,netlib,,
CostOnly,5,grow7_test_00008,13.79424637689315,47790538.32057546,2.8863969441738334e-07,0.0105383000336587,1.0,13.79424637689315,5342804.395610197,134.0,grow7,GROW7,netlib,,
CostOnly,5,grow7_test_00009,13.791173046311348,47788954.95257244,2.885849472958392e-07,0.0079713000450283,1.0,13.791173046311348,5342804.395610197,134.0,grow7,GROW7,netlib,,
CostOnly,5,grow7_test_00010,13.79240587096226,47788971.41571027,2.8861064514203186e-07,0.0105821000179275,1.0,13.79240587096226,5342804.395610197,134.0,grow7,GROW7,netlib,,
CostOnly,5,grow7_test_00011,13.793653426649994,47790820.71521496,2.8862558165398e-07,0.0101357999956235,1.0,13.793653426649994,5342804.395610197,134.0,grow7,GROW7,netlib,,
Rand,10,grow7_test_00000,0.0,47791245.32398097,0.0,0.0142163999844342,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00001,0.0,47789654.912793584,0.0,0.0119134000269696,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00002,0.0,47789577.22636736,0.0,0.0085871999617666,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00003,0.0,47793439.94186266,0.0,0.007366899983026,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00004,0.0,47790264.16330245,0.0,0.010022799950093,1.0,,,,grow7,GROW7,netlib,,
