method,K,instance,objective,full_objective,objective_ratio,time,success,signed_nullspace_obj,x_std_norm,y_support_dim,case,title,family,intrinsic_K,message
CostOnly,5,random_lp_D_test_00007,51.85261049485613,97.79403186330384,0.5302226476083483,0.0091126998886466,1.0,51.85261049485613,20.08045865545929,258.0,random_lp_D,RandomLP D,random_lp,,
CostOnly,5,random_lp_D_test_00008,51.8040253668642,97.74798668140144,0.5299753695768036,0.0088427999289706,1.0,51.8040253668642,20.08058071675238,258.0,random_lp_D,RandomLP D,random_lp,,
CostOnly,5,random_lp_D_test_00009,51.87782709879267,97.80727914825644,0.5304086521020197,0.0084744999185204,1.0,51.87782709879267,20.080452552640985,258.0,random_lp_D,RandomLP D,random_lp,,
CostOnly,5,random_lp_D_test_00010,51.85477100314676,97.7684174928941,0.5303836589859462,0.0094157999847084,1.0,51.85477100314676,20.08023548512262,258.0,random_lp_D,RandomLP D,random_lp,,
CostOnly,5,random_lp_D_test_00011,51.82109899334928,97.77435631283196,0.5300070585741944,0.011118899914436,1.0,51.82109899334928,20.08067166698021,258.0,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00000,10.271175146682998,97.76135086218711,0.1050637604339381,0.0082070999778807,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00001,10.211127384064955,97.72523175412172,0.1044881367972226,0.0058972999686375,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00002,10.338563838646966,97.81041328259846,0.1057000322529698,0.0056100001093,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00003,10.180503837103206,97.7275462559939,0.1041723058352015,0.0063754000002518,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00004,10.327493834862512,97.78333439652296,0.1056160939755164,0.0064913000678643,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00005,10.244418485512726,97.73329843812336,0.1048201447124865,0.0041642000433057,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00006,10.26854352926886,97.72905258546372,0.1050715550556376,0.0067216999595984,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00007,10.332075861189354,97.7940318633033,0.1056513947152884,0.0070896999677643,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00008,10.277983903286728,97.7479866814014,0.1051477810667002,0.0071826000930741,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00009,10.34781163248045,97.80727914825664,0.1057979704843358,0.0070914999814704,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00010,10.34683037810406,97.76841749289429,0.1058299872640984,0.0070713000604882,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00011,10.281625042123746,97.77435631283072,0.1051566630541397,0.0069468000438064,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00000,10.517595570982404,97.76135086218711,0.1075843927914715,0.0086621999507769,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00001,10.458233481434878,97.72523175412172,0.107016717113017,0.0091642000479623,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00002,10.58344519309871,97.81041328259846,0.1082036650077381,0.0084194000810384,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00003,10.427368450988288,97.7275462559939,0.1066983552792184,0.008570900070481,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00004,10.5720352580278,97.78333439652296,0.1081169436824168,0.0091678000753745,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00005,10.491196071003678,97.73329843812336,0.107345155015369,0.0094240000471472,1.0,,,,random_lp_D,RandomLP D,random_lp,,
