method,K,instance,objective,full_objective,objective_ratio,time,success,signed_nullspace_obj,x_std_norm,y_support_dim,case,title,family,intrinsic_K,message
Rand,5,random_lp_A_test_00005,9.154906386329491,55.41669854689527,0.1652012232122117,0.0038730000378564,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00006,9.234275222261276,55.52351568968111,0.1663128695573116,0.0042360000079497,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00007,9.244893161705091,55.54018220240003,0.1664541381591938,0.0045635000569745,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00008,9.24398559890637,55.48446488161741,0.166604933806778,0.0044216000242158,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00009,9.17155866148149,55.453618450010346,0.1653915275113986,0.0049648999702185,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00010,9.164254567212447,55.3619183430065,0.1655335443839457,0.0048073000507429,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00011,9.244516771945207,55.49267905157991,0.1665898444613301,0.0045716000022366,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00000,9.365763956471705,55.50758291753834,0.1687294503596997,0.0045964999590069,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00001,9.31354687921426,55.39224440956024,0.1681381026981246,0.0041686000768095,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00002,9.383640985950612,55.52792385462017,0.1689895882028345,0.0046785000013187,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00003,9.344538937037214,55.43185997718288,0.1685770410894322,0.0051477999659255,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00004,9.278690161491358,55.35851709742876,0.1676108871406587,0.00407260004431,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00005,9.300511123374786,55.41669854689527,0.1678286756022539,0.0041562999831512,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00006,9.378901467841246,55.52351568968111,0.1689176441970926,0.0052915000123903,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00007,9.389801896235722,55.54018220240003,0.1690632173660742,0.0066393000306561,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00008,9.388213970898208,55.48446488161741,0.1692043708257628,0.0090483999811112,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00009,9.315731074398872,55.453618450010346,0.1679914013689964,0.0043809000635519,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00010,9.308142812682572,55.3619183430065,0.168132591703416,0.0041553999762982,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00011,9.385026051340452,55.49267905157991,0.1691218771870279,0.0046832000371068,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00000,9.108480261272089,55.50758291753834,0.1640943413948249,0.0075471000745892,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00001,9.05626927840377,55.39224440956024,0.1634934524667993,0.0065624000271782,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00002,9.122850840088605,55.52792385462017,0.1642930296470924,0.0063438999932259,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00003,9.083835350267702,55.43185997718288,0.1638739048988584,0.0070968000218272,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00004,9.020689154604456,55.35851709742876,0.162950339488473,0.0043512999545782,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00005,9.040818749516434,55.41669854689527,0.1631425001232403,0.0040106000378727,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00006,9.118010465040928,55.52351568968111,0.1642188962961415,0.0039400000823661,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00007,9.128883777116483,55.54018220240003,0.1643653912378055,0.0038457999471575,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00008,9.128883472077856,55.48446488161741,0.1645304409361322,0.0041467000264674,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00009,9.05496976130836,55.453618450010346,0.1632890695757054,0.0036887000314891,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00010,9.048851367980207,55.3619183430065,0.1634490212552991,0.003830499947071,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00011,9.123486971375527,55.49267905157991,0.1644088396398259,0.0032871000003069,1.0,,,,random_lp_A,RandomLP A,random_lp,,
PCA,5,random_lp_A_test_00000,8.737958979126947,55.50758291753834,0.157419194276717,0.0067148000234737,1.0,,,,random_lp_A,RandomLP A,random_lp,,
PCA,5,random_lp_A_test_00001,8.68613416492058,55.39224440956024,0.1568113777931956,0.0069068999728187,1.0,,,,random_lp_A,RandomLP A,random_lp,,
PCA,5,random_lp_A_test_00002,8.756381449557214,55.52792385462017,0.1576932981049793,0.0066071000183001,1.0,,,,random_lp_A,RandomLP A,random_lp,,
PCA,5,random_lp_A_test_00003,8.7189526579211,55.43185997718288,0.1572913602666415,0.0067342000547796,1.0,,,,random_lp_A,RandomLP A,random_lp,,
PCA,5,random_lp_A_test_00004,8.651277505393171,55.35851709742876,0.1562772624520861,0.0096283999737352,1.0,,,,random_lp_A,RandomLP A,random_lp,,
PCA,5,random_lp_A_test_00005,8.672915707029082,55.41669854689527,0.1565036520479436,0.0072236000560224,1.0,,,,random_lp_A,RandomLP A,random_lp,,
PCA,5,random_lp_A_test_00006,8.751760293407541,55.52351568968111,0.1576225890003221,0.0065232999622821,1.0,,,,random_lp_A,RandomLP A,random_lp,,
PCA,5,random_lp_A_test_00007,8.7614532895473,55.54018220240003,0.1577498117960566,0.0068797999992966,1.0,,,,random_lp_A,RandomLP A,random_lp,,
PCA,5,random_lp_A_test_00008,8.760855976282867,55.48446488161741,0.1578974582340332,0.0069119000108912,1.0,,,,random_lp_A,RandomLP A,random_lp,,
PCA,5,random_lp_A_test_00009,8.688039712381695,55.453618450010346,0.1566721875906742,0.0069945000577718,1.0,,,,random_lp_A,RandomLP A,random_lp,,
PCA,5,random_lp_A_test_00010,8.68167778732448,55.3619183430065,0.1568167803278655,0.006744600017555,1.0,,,,random_lp_A,RandomLP A,random_lp,,
PCA,5,random_lp_A_test_00011,8.759530410846692,55.49267905157991,0.1578501986307922,0.00633140001446,1.0,,,,random_lp_A,RandomLP A,random_lp,,
SGA,5,random_lp_A_test_00000,28.49729548679859,55.50758291753834,0.5133946388754481,0.0075018000788986,1.0,,,,random_lp_A,RandomLP A,random_lp,,
SGA,5,random_lp_A_test_00001,28.38947063296817,55.39224440956024,0.5125170668850598,0.0071381999878212,1.0,,,,random_lp_A,RandomLP A,random_lp,,
SGA,5,random_lp_A_test_00002,28.52194656385585,55.52792385462017,0.5136505128218062,0.0066070000175386,1.0,,,,random_lp_A,RandomLP A,random_lp,,
SGA,5,random_lp_A_test_00003,28.46844197604961,55.43185997718288,0.5135754417724379,0.0066054000053554,1.0,,,,random_lp_A,RandomLP A,random_lp,,
SGA,5,random_lp_A_test_00004,28.363261522337865,55.35851709742876,0.5123558760148808,0.0071383999893441,1.0,,,,random_lp_A,RandomLP A,random_lp,,
SGA,5,random_lp_A_test_00005,28.39456715062967,55.41669854689527,0.5123828718630962,0.0067526999628171,1.0,,,,random_lp_A,RandomLP A,random_lp,,
SGA,5,random_lp_A_test_00006,28.49468018587038,55.52351568968111,0.5132002149346252,0.0065620000241324,1.0,,,,random_lp_A,RandomLP A,random_lp,,
SGA,5,random_lp_A_test_00007,28.52445165146677,55.54018220240003,0.513582248389422,0.0071465999353677,1.0,,,,random_lp_A,RandomLP A,random_lp,,
SGA,5,random_lp_A_test_00008,28.50789873542559,55.48446488161741,0.5137996517809178,0.0069378999760374,1.0,,,,random_lp_A,RandomLP A,random_lp,,
SGA,5,random_lp_A_test_00009,28.424460759773947,55.453618450010346,0.512580811753478,0.0068858000449836,1.0,,,,random_lp_A,RandomLP A,random_lp,,
SGA,5,random_lp_A_test_00010,28.395070247604718,55.3619183430065,0.5128989582997655,0.0067417999962344,1.0,,,,random_lp_A,RandomLP A,random_lp,,
SGA,5,random_lp_A_test_00011,28.501746346253967,55.49267905157991,0.5136127293433044,0.006925499998033,1.0,,,,random_lp_A,RandomLP A,random_lp,,
CostOnly,5,random_lp_A_test_00000,39.09877648141386,55.50758291753843,0.7043862194377777,0.0075646000914275,1.0,39.09877648141386,15.431127507368425,138.0,random_lp_A,RandomLP A,random_lp,,
CostOnly,5,random_lp_A_test_00001,39.02273749912759,55.39224440956032,0.7044801653206262,0.0092573999427258,1.0,39.02273749912759,15.43109729097898,138.0,random_lp_A,RandomLP A,random_lp,,
CostOnly,5,random_lp_A_test_00002,39.06379195088542,55.52792385462012,0.7034981544269491,0.0098109000828117,1.0,39.06379195088542,15.431114666494338,138.0,random_lp_A,RandomLP A,random_lp,,
